archive,member,task,state,verdict
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",california_schools#81,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",california_schools#83,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",california_schools#85,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",california_schools#87,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#103,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#110,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#111,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#112,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#113,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#116,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#117,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#118,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#119,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#12,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#121,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#128,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#129,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#132,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#137,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#138,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#143,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#146,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#148,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#15,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#150,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#155,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#156,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#157,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#159,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#160,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#161,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#163,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#165,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#166,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#167,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#170,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#172,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#175,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#18,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#180,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#183,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#184,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#185,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#22,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#24,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#3,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#31,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#33,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#45,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#50,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#54,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#55,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#62,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#64,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#65,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#68,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#7,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#70,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#73,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#74,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#82,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#83,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#86,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#87,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#91,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#95,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#98,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",codebase_community#99,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#11,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#17,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#19,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#2,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#20,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#22,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#28,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#29,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#30,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#31,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#35,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#42,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#43,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#47,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#48,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#5,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#52,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#54,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#55,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#59,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#61,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",debit_card_specializing#8,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#0,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#1,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#106,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#107,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#108,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#109,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#111,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#112,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#117,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#14,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#15,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#16,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#19,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#2,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#20,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#21,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#23,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#25,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#27,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#29,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#30,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#36,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#37,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#4,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#40,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#42,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#44,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#46,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#47,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#50,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#53,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#6,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#63,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#65,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#71,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#72,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#73,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#79,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#80,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#82,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#85,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#86,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#94,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",european_football_2#96,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#1,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#10,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#102,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#105,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#13,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#15,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#17,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#2,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#22,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#3,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#31,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#32,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#4,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#42,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#44,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#45,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#47,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#48,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#49,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#5,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#50,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#53,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#54,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#61,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#65,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#66,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#72,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#73,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#79,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#80,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#82,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#85,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#86,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#87,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#90,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",financial#94,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#1,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#10,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#102,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#103,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#104,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#107,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#108,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#11,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#111,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#113,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#116,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#119,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#12,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#123,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#125,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#128,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#129,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#132,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#140,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#144,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#145,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#147,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#149,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#15,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#154,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#155,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#156,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#20,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#21,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#3,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#32,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#34,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#36,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#37,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#4,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#40,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#46,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#48,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#49,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#52,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#6,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#61,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#67,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#75,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#79,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#81,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#88,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#9,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#90,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#91,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#93,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#94,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#96,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",student_club#97,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#100,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#101,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#103,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#105,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#110,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#111,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#116,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#120,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#121,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#122,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#124,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#125,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#126,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#128,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#14,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#19,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#26,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#28,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#3,included,0
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#30,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#31,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#33,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#35,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#36,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#38,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#4,included,1
bird_phase2,"('deepseek', 0, 'A')|p2_A_deepseek_s0_g2",superhero#41,included,1
